tweet,label
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,sarcastic
"it’s amazing how many people get mad at you for simply Raising Questions, such as “what if the vaccine makes your balls inflate like helium balloons and cause you to float away to never be seen again”",sarcastic
My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,sarcastic
"Ah yes, back spasms when I take a deep breath. This is ✨28✨.",sarcastic
being single during college must be really fun when ur nOT IN A GLOBAL PANDEMIC,sarcastic
"fisher: ""i thought you said aids""  me: ""yeah rachel really loves aids""",sarcastic
Why is this 30 yr old man trying to flirt w/ me at this wedding and talking about getting away with dating younger girls. Sir I will call the authorities,sarcastic
When I grow up I wanna be a sociopath,sarcastic
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,sarcastic
"I've made a roommate complain tweet every day, and he's done another thing, but I'm tired of negativity so I'm gonna list all the things I like about him!   Here they are:",sarcastic
"Ah yes, another afternoon with the WiFi down...really makes working from home that extra bit more enjoyable :)",sarcastic
jack antonoff once ur done with clairo i’m right here sweetie,sarcastic
Why am I not famous yet cos I’m actually fucking hilarious,sarcastic
My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’.,sarcastic
"Don’t keep up with the Joneses, the Joneses are broke!",sarcastic
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",sarcastic
I've just got up at five forty five on a Sunday to watch the Japanese Grand Prix as a Ferrari fan and saw Vettel jump (and then fuck up) the start and Leclerc tangle with Verstappen on turn 2. Lovely stuff.,sarcastic
"@Showmasters are basically thieves, quoting it’s in the small print so you can’t have a refund. Dates moved from summer, to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife.#WeWantARefund @UKConsumerRight",sarcastic
it’s so rude that i’m not at the beach right now,sarcastic
Sleep? What’s that... I’ve never heard of it?,sarcastic
"Me: You know, for someone with chronic anxiety I think I'm dealing with this pandemic quite well.  Also me: Wow, I forgot how good a freshly shaved undercut feels!",sarcastic
Love it when I forget to transfer my rent money over from my savings 🥴,sarcastic
"Incredible scenes in Nottingham, as it begins to rain for the first time this hour.",sarcastic
@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him”,sarcastic
"""friends""",sarcastic
love how badly i embarrass myself on nights out how iconic X,sarcastic
breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,sarcastic
"It was almost 70 degrees today but no, global warming doesn't exist 😒",sarcastic
"According to my road rage, the word of the day is asshat",sarcastic
Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️,sarcastic
I'm A VeGeTaRiAN BuT I eAt FiSh 🙃🙃🙃,sarcastic
Top 3 ranked video games of all time:  1. Minecraft 2. Roblox Paintball 3. Every single Just Dance,sarcastic
"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",sarcastic
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure.  But how are we gonna pay for it? What’s next, chocolate milk for everybody?",sarcastic
Petition to call erections social dickstanding,sarcastic
"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂",sarcastic
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",sarcastic
"I asked my husband to buy dog poo bags when he went out earlier and they'd sold out. So instead of going to another shop, he bought bin bags. So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that, I'm sorted.",sarcastic
sure you have a paying job but are you a Silver Chick Fil A Rewards member? 😤🙄🧐,sarcastic
"Me: ""Did you you find everything you were looking for?""  Customer: ""why, are you hiding something?""  Me: ""aRe YOu HIdiNg sOMetHinG?""",sarcastic
mentally I’m hiding in the walk-in,sarcastic
Love seeing 15 year olds being vaccinated in the states when I have to wait till the end of June for my first one,sarcastic
oh you’re just friends?  why’d u shave then?,sarcastic
remember when everyone’s feeds were just retweeted giveaways looool those were the days,sarcastic
why are the olympics worried about athletes having too much sex when the curling teams don't even compete in the summer games,sarcastic
Semester hasn’t even started and I’ve already had two breakdowns :) this is gonna be a fun one!,sarcastic
When you get woken up at 3am because of aftershocks from an earthquake 👍😩,sarcastic
If you don't like Lemonade you're an extremist 🍋,sarcastic
Agreeing with the right to dunk on the centre is the real dialectical materialism,sarcastic
my favorite gay drama is the social network,sarcastic
tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,sarcastic
I love giving a lecture to grad students on a topic I don't fully understand at 9:30am &lt;3 i need a coffee lmao,sarcastic
Woke up at 3 am with a MAD craving for pickles. I guess that means I'm expecting!,sarcastic
babe stop i’m about to gleek,sarcastic
"@izzychari @mikeduncan “Please get a free shot or take a once weekly nose swab. We will literally pay you to take time off to get the shot”- Czar Nicholas, King George, Charles I, and so on.",sarcastic
High stakes legos,sarcastic
It’s so easy to have the best day until someone lies to your face 🥰❤️😭,sarcastic
thank you @Ranboosaysstuff i just shit my pants 👍very cool #ranbooemail,sarcastic
@DetroitPistons @PistonsGT Cade Cunningham is my favorite basketball player please 2K 🙏🙏🙏,sarcastic
Rubbing my tears into my face is part of my skincare routine lol,sarcastic
Broke: doing assignments in order of due date Woke: doing assignments in order of priority Wired: spending 20 minutes on each class at a time and just go down the list,sarcastic
I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼,sarcastic
Funny how my phone starts turning into a piece of shit when the new iPhone comes out 🤔,sarcastic
@AvatarOdin @aubviouslynot sounds like the american dream ngl,sarcastic
People who think cancel culture goes too far never learned about excommunication,sarcastic
i’ve had more interesting conversations w my wall but alright,sarcastic
love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,sarcastic
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,sarcastic
"Well, what a way to ruin Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M",sarcastic
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,sarcastic
The high tomorrow is 45! Anyone wanna go to the pool?,sarcastic
"always remember thank your Alexa, just in case the AI take over one day",sarcastic
just your casual reminder that #AllBirthdaysMatter and I can’t stress this enough✨fuck trump✨,sarcastic
@majornelson Sounds like a strong contender for GOTY,sarcastic
shoutout to the assholes at basically every gas station rn filling up multiple gas canisters when i don’t even have enough gas to get home... 🥲,sarcastic
Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off,sarcastic
Being a business major is legal conversion therapy and must be stopped,sarcastic
"Fav this and I won't send you a name of a random person, I'll just get a fav on my tweet",sarcastic
i’m dying,sarcastic
I love health insurance so much fun paying $100’s a month and then $100’s for basic medical services that somehow aren’t covered. #America,sarcastic
Old people don’t deserve rights,sarcastic
hot girls have tree shaped dents in their rear bumpers ❤️,sarcastic
"oh also, my song with my middle school boyfriend was “143” by Bobby Brackins!! i really peaked geez",sarcastic
I picked next year's musical already...Electro City. Obvious choice.,sarcastic
